"gcid","metro","hourNumber","scaled"
"korean_restaurant","Los Angeles",29,1.2
"korean_restaurant","Los Angeles",30,0.9
"korean_restaurant","Los Angeles",31,1.2
"korean_restaurant","Los Angeles",32,2.8
"korean_restaurant","Los Angeles",33,10.4
"korean_restaurant","Los Angeles",34,13.3
"korean_restaurant","Los Angeles",35,25.9
"korean_restaurant","Los Angeles",36,39.4
"korean_restaurant","Los Angeles",37,41.9
"korean_restaurant","Los Angeles",38,29.3
"korean_restaurant","Los Angeles",39,25.5
"korean_restaurant","Los Angeles",40,21.9
"korean_restaurant","Los Angeles",41,38.6
"korean_restaurant","Los Angeles",42,49.9
"korean_restaurant","Los Angeles",43,44.4
"korean_restaurant","Los Angeles",44,28.4
"korean_restaurant","Los Angeles",45,25.8
"korean_restaurant","Los Angeles",46,15.4
"korean_restaurant","Los Angeles",47,14.5
"korean_restaurant","Los Angeles",48,6.5
"korean_restaurant","Los Angeles",49,5
"korean_restaurant","Los Angeles",50,4.1
"korean_restaurant","Los Angeles",51,3.9
"korean_restaurant","Los Angeles",52,2.7
"korean_restaurant","Los Angeles",53,1.6
"korean_restaurant","Los Angeles",54,2.9
"korean_restaurant","Los Angeles",55,1.7
"korean_restaurant","Los Angeles",56,5.1
"korean_restaurant","Los Angeles",57,8
"korean_restaurant","Los Angeles",58,15
"korean_restaurant","Los Angeles",59,22.9
"korean_restaurant","Los Angeles",60,43.9
"korean_restaurant","Los Angeles",61,51
"korean_restaurant","Los Angeles",62,49.7
"korean_restaurant","Los Angeles",63,36.6
"korean_restaurant","Los Angeles",64,32
"korean_restaurant","Los Angeles",65,53.2
"korean_restaurant","Los Angeles",66,77
"korean_restaurant","Los Angeles",67,84.3
"korean_restaurant","Los Angeles",68,61.5
"korean_restaurant","Los Angeles",69,38.8
"korean_restaurant","Los Angeles",70,31
"korean_restaurant","Los Angeles",71,28.5
"korean_restaurant","Los Angeles",72,15.6
"seafood_restaurant","Los Angeles",1,8
"seafood_restaurant","Los Angeles",2,2.4
"seafood_restaurant","Los Angeles",3,1.8
"seafood_restaurant","Los Angeles",4,0.3
"seafood_restaurant","Los Angeles",5,1
"seafood_restaurant","Los Angeles",6,2
"seafood_restaurant","Los Angeles",7,3.3
"seafood_restaurant","Los Angeles",8,9
"seafood_restaurant","Los Angeles",9,9.8
"seafood_restaurant","Los Angeles",10,19.7
"seafood_restaurant","Los Angeles",11,22.7
"seafood_restaurant","Los Angeles",12,48.8
"seafood_restaurant","Los Angeles",13,59.7
"seafood_restaurant","Los Angeles",14,53.6
"seafood_restaurant","Los Angeles",15,55.1
"seafood_restaurant","Los Angeles",16,61.3
"seafood_restaurant","Los Angeles",17,72.1
"seafood_restaurant","Los Angeles",18,89.5
"seafood_restaurant","Los Angeles",19,90.8
"seafood_restaurant","Los Angeles",20,64.5
"seafood_restaurant","Los Angeles",21,37.7
"seafood_restaurant","Los Angeles",22,21.5
"seafood_restaurant","Los Angeles",23,10.3
"seafood_restaurant","Los Angeles",24,6.1
"seafood_restaurant","Los Angeles",25,6.5
"seafood_restaurant","Los Angeles",26,5
"seafood_restaurant","Los Angeles",27,2
"seafood_restaurant","Los Angeles",28,0.4
"seafood_restaurant","Los Angeles",29,0.7
"seafood_restaurant","Los Angeles",30,0.6
"seafood_restaurant","Los Angeles",31,2.8
"seafood_restaurant","Los Angeles",32,8
"seafood_restaurant","Los Angeles",33,11.1
"seafood_restaurant","Los Angeles",34,23.8
"seafood_restaurant","Los Angeles",35,35.5
"seafood_restaurant","Los Angeles",36,52
"seafood_restaurant","Los Angeles",37,58.8
"seafood_restaurant","Los Angeles",38,42.7
"seafood_restaurant","Los Angeles",39,45.1
"seafood_restaurant","Los Angeles",40,42.4
"seafood_restaurant","Los Angeles",41,48
"seafood_restaurant","Los Angeles",42,48.4
"seafood_restaurant","Los Angeles",43,32.3
"seafood_restaurant","Los Angeles",44,19.5
"seafood_restaurant","Los Angeles",45,15
"seafood_restaurant","Los Angeles",46,9.6
"seafood_restaurant","Los Angeles",47,6.4
"seafood_restaurant","Los Angeles",48,4.7
"seafood_restaurant","Los Angeles",49,4.2
"seafood_restaurant","Los Angeles",50,1.6
"seafood_restaurant","Los Angeles",51,0.5
"seafood_restaurant","Los Angeles",52,0
"seafood_restaurant","Los Angeles",53,2.1
"seafood_restaurant","Los Angeles",54,0.5
"seafood_restaurant","Los Angeles",55,1.6
"seafood_restaurant","Los Angeles",56,6.5
"seafood_restaurant","Los Angeles",57,10.1
"seafood_restaurant","Los Angeles",58,21.8
"seafood_restaurant","Los Angeles",59,39.6
"seafood_restaurant","Los Angeles",60,57.7
"seafood_restaurant","Los Angeles",61,73.3
"seafood_restaurant","Los Angeles",62,70.1
"seafood_restaurant","Los Angeles",63,69
"seafood_restaurant","Los Angeles",64,81.3
"seafood_restaurant","Los Angeles",65,89.3
"seafood_restaurant","Los Angeles",66,100
"seafood_restaurant","Los Angeles",67,87.4
"seafood_restaurant","Los Angeles",68,62.8
"seafood_restaurant","Los Angeles",69,38.1
"seafood_restaurant","Los Angeles",70,22.7
"seafood_restaurant","Los Angeles",71,13.3
"seafood_restaurant","Los Angeles",72,8.7
"taiwanese_restaurant","Los Angeles",1,1.8
"taiwanese_restaurant","Los Angeles",2,3.8
"taiwanese_restaurant","Los Angeles",3,0.2
"taiwanese_restaurant","Los Angeles",4,2.7
"taiwanese_restaurant","Los Angeles",5,0.4
"taiwanese_restaurant","Los Angeles",6,2.9
"taiwanese_restaurant","Los Angeles",7,2
"taiwanese_restaurant","Los Angeles",8,6.1
"taiwanese_restaurant","Los Angeles",9,9.6
"taiwanese_restaurant","Los Angeles",10,16.5
"taiwanese_restaurant","Los Angeles",11,29.8
"taiwanese_restaurant","Los Angeles",12,62.9
"taiwanese_restaurant","Los Angeles",13,65.1
"taiwanese_restaurant","Los Angeles",14,49.2
"taiwanese_restaurant","Los Angeles",15,50.6
"taiwanese_restaurant","Los Angeles",16,44.1
"taiwanese_restaurant","Los Angeles",17,53.5
"taiwanese_restaurant","Los Angeles",18,90.1
"taiwanese_restaurant","Los Angeles",19,72.7
"taiwanese_restaurant","Los Angeles",20,59.5
"taiwanese_restaurant","Los Angeles",21,41.2
"taiwanese_restaurant","Los Angeles",22,22.8
"taiwanese_restaurant","Los Angeles",23,15.6
"taiwanese_restaurant","Los Angeles",24,9
"taiwanese_restaurant","Los Angeles",25,2.5
"taiwanese_restaurant","Los Angeles",26,1.4
"taiwanese_restaurant","Los Angeles",27,0
"taiwanese_restaurant","Los Angeles",28,0.9
"taiwanese_restaurant","Los Angeles",29,0.2
"taiwanese_restaurant","Los Angeles",30,0.2
"taiwanese_restaurant","Los Angeles",31,3.3
"taiwanese_restaurant","Los Angeles",32,8.7
"taiwanese_restaurant","Los Angeles",33,17.5
"taiwanese_restaurant","Los Angeles",34,23.3
"taiwanese_restaurant","Los Angeles",35,34.4
"taiwanese_restaurant","Los Angeles",36,35.6
"taiwanese_restaurant","Los Angeles",37,46.1
"taiwanese_restaurant","Los Angeles",38,44.3
"taiwanese_restaurant","Los Angeles",39,32.2
"taiwanese_restaurant","Los Angeles",40,23.3
"taiwanese_restaurant","Los Angeles",41,27.1
"taiwanese_restaurant","Los Angeles",42,37.4
"taiwanese_restaurant","Los Angeles",43,32.2
"taiwanese_restaurant","Los Angeles",44,21.9
"taiwanese_restaurant","Los Angeles",45,14.6
"taiwanese_restaurant","Los Angeles",46,11.4
"taiwanese_restaurant","Los Angeles",47,8
"taiwanese_restaurant","Los Angeles",48,8.9
"taiwanese_restaurant","Los Angeles",49,4.2
"taiwanese_restaurant","Los Angeles",50,3.3
"taiwanese_restaurant","Los Angeles",51,1.3
"taiwanese_restaurant","Los Angeles",52,1.8
"taiwanese_restaurant","Los Angeles",53,0.4
"taiwanese_restaurant","Los Angeles",54,1.6
"taiwanese_restaurant","Los Angeles",55,3.3
"taiwanese_restaurant","Los Angeles",56,10.3
"taiwanese_restaurant","Los Angeles",57,21.7
"taiwanese_restaurant","Los Angeles",58,31.5
"taiwanese_restaurant","Los Angeles",59,48.8
"taiwanese_restaurant","Los Angeles",60,71.4
"taiwanese_restaurant","Los Angeles",61,62.4
"taiwanese_restaurant","Los Angeles",62,60.6
"taiwanese_restaurant","Los Angeles",63,43.9
"taiwanese_restaurant","Los Angeles",64,49.4
"taiwanese_restaurant","Los Angeles",65,67.1
"taiwanese_restaurant","Los Angeles",66,100
"taiwanese_restaurant","Los Angeles",67,92.2
"taiwanese_restaurant","Los Angeles",68,86.8
"taiwanese_restaurant","Los Angeles",69,38
"taiwanese_restaurant","Los Angeles",70,35.4
"taiwanese_restaurant","Los Angeles",71,19.2
"taiwanese_restaurant","Los Angeles",72,13.4
"american_restaurant","Miami",1,7.2
"american_restaurant","Miami",2,4.8
"american_restaurant","Miami",3,2.3
"american_restaurant","Miami",4,1.9
"american_restaurant","Miami",5,0.4
"american_restaurant","Miami",6,0
"american_restaurant","Miami",7,5.5
"american_restaurant","Miami",8,16.9
"american_restaurant","Miami",9,24.1
"american_restaurant","Miami",10,37.7
"american_restaurant","Miami",11,40.3
"american_restaurant","Miami",12,62.5
"american_restaurant","Miami",13,75
"american_restaurant","Miami",14,64.7
"american_restaurant","Miami",15,62.7
"american_restaurant","Miami",16,56.8
"american_restaurant","Miami",17,77.2
"american_restaurant","Miami",18,100
"american_restaurant","Miami",19,89.1
"american_restaurant","Miami",20,78.4
"american_restaurant","Miami",21,68
"american_restaurant","Miami",22,45.7
"american_restaurant","Miami",23,35.4
"american_restaurant","Miami",24,25.7
"american_restaurant","Miami",25,17.1
"american_restaurant","Miami",26,9.7
"american_restaurant","Miami",27,6.3
"american_restaurant","Miami",28,3.3
"american_restaurant","Miami",29,3.6
"american_restaurant","Miami",30,0.9
"american_restaurant","Miami",31,5.4
"american_restaurant","Miami",32,14.7
"american_restaurant","Miami",33,25.2
"american_restaurant","Miami",34,44.5
"american_restaurant","Miami",35,66
"american_restaurant","Miami",36,73.7
"american_restaurant","Miami",37,81.2
"american_restaurant","Miami",38,78.4
"american_restaurant","Miami",39,73.4
"american_restaurant","Miami",40,71.2
"american_restaurant","Miami",41,62.4
"american_restaurant","Miami",42,71
"american_restaurant","Miami",43,58
"american_restaurant","Miami",44,50.2
"american_restaurant","Miami",45,36.7
"american_restaurant","Miami",46,18
"american_restaurant","Miami",47,12.7
"american_restaurant","Miami",48,9.3
"american_restaurant","Miami",49,8.4
"american_restaurant","Miami",50,6.2
"american_restaurant","Miami",51,3.9
"american_restaurant","Miami",52,0.8
"american_restaurant","Miami",53,0.1
"american_restaurant","Miami",54,1.4
"american_restaurant","Miami",55,6.4
"american_restaurant","Miami",56,6.8
"american_restaurant","Miami",57,18.3
"american_restaurant","Miami",58,38.5
"american_restaurant","Miami",59,49.3
"american_restaurant","Miami",60,64.6
"american_restaurant","Miami",61,58.2
"american_restaurant","Miami",62,57.4
"american_restaurant","Miami",63,52.8
"american_restaurant","Miami",64,54.1
"american_restaurant","Miami",65,57
"american_restaurant","Miami",66,67.2
"american_restaurant","Miami",67,92.7
"american_restaurant","Miami",68,77.1
"american_restaurant","Miami",69,68.5
"american_restaurant","Miami",70,65.4
"american_restaurant","Miami",71,43.6
"american_restaurant","Miami",72,24.5
"bakery","Miami",1,5.8
"bakery","Miami",2,3
"bakery","Miami",3,1.2
"bakery","Miami",4,0
"bakery","Miami",5,4.3
"bakery","Miami",6,4
"bakery","Miami",7,21.9
"bakery","Miami",8,42.9
"bakery","Miami",9,59.3
"bakery","Miami",10,80.5
"bakery","Miami",11,81.8
"bakery","Miami",12,89.4
"bakery","Miami",13,100
"bakery","Miami",14,96.4
"bakery","Miami",15,98.5
"bakery","Miami",16,83
"bakery","Miami",17,78.4
"bakery","Miami",18,56.2
"bakery","Miami",19,53.5
"bakery","Miami",20,35.6
"bakery","Miami",21,25.5
"bakery","Miami",22,9.4
"bakery","Miami",23,10.3
"bakery","Miami",24,3.6
"bakery","Miami",25,2.7
"bakery","Miami",26,1.8
"bakery","Miami",27,0.3
"bakery","Miami",28,0.3
"bakery","Miami",29,1.5
"bakery","Miami",30,3.6
"bakery","Miami",31,12.2
"bakery","Miami",32,25.5
"bakery","Miami",33,39.2
"bakery","Miami",34,67.8
"bakery","Miami",35,72.3
"bakery","Miami",36,78.4
"bakery","Miami",37,70.5
"bakery","Miami",38,66.3
"bakery","Miami",39,52.3
"bakery","Miami",40,40.4
"bakery","Miami",41,30.1
"bakery","Miami",42,36.2
"bakery","Miami",43,15.8
"bakery","Miami",44,17
"bakery","Miami",45,10.6
"bakery","Miami",46,14.3
"bakery","Miami",47,6.4
"bakery","Miami",48,9.7
"bakery","Miami",49,1.2
"bakery","Miami",50,1.5
"bakery","Miami",51,0.6
"bakery","Miami",52,0.6
"bakery","Miami",53,1.2
"bakery","Miami",54,3.3
"bakery","Miami",55,7
"bakery","Miami",56,24.9
"bakery","Miami",57,39.2
"bakery","Miami",58,48.3
"bakery","Miami",59,69
"bakery","Miami",60,54.4
"bakery","Miami",61,63.5
"bakery","Miami",62,61.7
"bakery","Miami",63,53.8
"bakery","Miami",64,49.8
"bakery","Miami",65,48
"bakery","Miami",66,45.6
"bakery","Miami",67,31
"bakery","Miami",68,32.2
"bakery","Miami",69,17
"bakery","Miami",70,14.6
"bakery","Miami",71,9.1
"bakery","Miami",72,7
"bar","Miami",1,22.7
"bar","Miami",2,13.8
"bar","Miami",3,6.1
"bar","Miami",4,4.5
"bar","Miami",5,1.2
"bar","Miami",6,0.8
"bar","Miami",7,0
"bar","Miami",8,0.5
"bar","Miami",9,2.5
"bar","Miami",10,5.4
"bar","Miami",11,4.2
"bar","Miami",12,8.4
"bar","Miami",13,14.1
"bar","Miami",14,15.7
"bar","Miami",15,14
"bar","Miami",16,18.3
"bar","Miami",17,22
"bar","Miami",18,31.8
"bar","Miami",19,43.3
"bar","Miami",20,47
"bar","Miami",21,61.6
"bar","Miami",22,63.3
"bar","Miami",23,84
"bar","Miami",24,90.2
"bar","Miami",25,72.6
"bar","Miami",26,47.1
"bar","Miami",27,26.5
"bar","Miami",28,10.1
"bar","Miami",29,4.8
"bar","Miami",30,2
"bar","Miami",31,2.5
"bar","Miami",32,0
"bar","Miami",33,1.4
"bar","Miami",34,3.6
"bar","Miami",35,3.8
"bar","Miami",36,5
"bar","Miami",37,9.3
"bar","Miami",38,6
"bar","Miami",39,6.1
"bar","Miami",40,10
"bar","Miami",41,9.2
"bar","Miami",42,10.3
"bar","Miami",43,15.6
"bar","Miami",44,14.5
"bar","Miami",45,21.7
"bar","Miami",46,25
"bar","Miami",47,24.8
"bar","Miami",48,26.7
"bar","Miami",49,26.7
"bar","Miami",50,12.8
"bar","Miami",51,12.6
"bar","Miami",52,4.3
"bar","Miami",53,0.4
"bar","Miami",54,0.7
"bar","Miami",55,0.3
"bar","Miami",56,0.4
"bar","Miami",57,3.4
"bar","Miami",58,5
"bar","Miami",59,7.3
"bar","Miami",60,14.5
"bar","Miami",61,12.5
"bar","Miami",62,21
"bar","Miami",63,21.2
"bar","Miami",64,26.2
"bar","Miami",65,29.6
"bar","Miami",66,34.7
"bar","Miami",67,42.7
"bar","Miami",68,57
"bar","Miami",69,63.2
"bar","Miami",70,71.1
"bar","Miami",71,89
"bar","Miami",72,100
"grocery_store","Miami",1,3
"grocery_store","Miami",2,1.8
"grocery_store","Miami",3,1
"grocery_store","Miami",4,1.3
"grocery_store","Miami",5,0.6
"grocery_store","Miami",6,2.9
"grocery_store","Miami",7,5.2
"grocery_store","Miami",8,14.1
"grocery_store","Miami",9,26.3
"grocery_store","Miami",10,37.7
"grocery_store","Miami",11,43.6
"grocery_store","Miami",12,60.9
"grocery_store","Miami",13,64.9
"grocery_store","Miami",14,61.6
"grocery_store","Miami",15,66.8
"grocery_store","Miami",16,67.7
"grocery_store","Miami",17,76.3
"grocery_store","Miami",18,80.3
"grocery_store","Miami",19,60
"grocery_store","Miami",20,49.9
"grocery_store","Miami",21,40.3
"grocery_store","Miami",22,25.3
"grocery_store","Miami",23,17.1
"grocery_store","Miami",24,11.7
"grocery_store","Miami",25,5.9
"grocery_store","Miami",26,3.9
"grocery_store","Miami",27,1.9
"grocery_store","Miami",28,1.1
"grocery_store","Miami",29,0.3
"grocery_store","Miami",30,3.9
"grocery_store","Miami",31,10.6
"grocery_store","Miami",32,28.4
"grocery_store","Miami",33,51.1
"grocery_store","Miami",34,74.1
"grocery_store","Miami",35,89.6
"grocery_store","Miami",36,100
"grocery_store","Miami",37,99.9
"grocery_store","Miami",38,90.7
"grocery_store","Miami",39,76.1
"grocery_store","Miami",40,54.1
"grocery_store","Miami",41,26.6
"grocery_store","Miami",42,24.1
"grocery_store","Miami",43,16.5
"grocery_store","Miami",44,14.3
"grocery_store","Miami",45,10.3
"grocery_store","Miami",46,8.5
"grocery_store","Miami",47,7.2
"grocery_store","Miami",48,6.2
"grocery_store","Miami",49,3.9
"grocery_store","Miami",50,2.1
"grocery_store","Miami",51,0.6
"grocery_store","Miami",52,0
"grocery_store","Miami",53,0.8
"grocery_store","Miami",54,1.8
"grocery_store","Miami",55,4.2
"grocery_store","Miami",56,9.3
"grocery_store","Miami",57,15.2
"grocery_store","Miami",58,19.1
"grocery_store","Miami",59,29
"grocery_store","Miami",60,33.3
"grocery_store","Miami",61,34.4
"grocery_store","Miami",62,36.7
"grocery_store","Miami",63,38.3
"grocery_store","Miami",64,36.4
"grocery_store","Miami",65,37.1
"grocery_store","Miami",66,36.6
"grocery_store","Miami",67,35.3
"grocery_store","Miami",68,25.7
"grocery_store","Miami",69,22
"grocery_store","Miami",70,13.6
"grocery_store","Miami",71,8.9
"grocery_store","Miami",72,6.2
"liquor_store","Miami",1,6.5
"liquor_store","Miami",2,2.2
"liquor_store","Miami",3,0.7
"liquor_store","Miami",4,0
"liquor_store","Miami",5,0.5
"liquor_store","Miami",6,0.3
"liquor_store","Miami",7,2.7
"liquor_store","Miami",8,3
"liquor_store","Miami",9,6
"liquor_store","Miami",10,10
"liquor_store","Miami",11,19.5
"liquor_store","Miami",12,21.7
"liquor_store","Miami",13,20.2
"liquor_store","Miami",14,26.9
"liquor_store","Miami",15,34.9
"liquor_store","Miami",16,48.1
"liquor_store","Miami",17,46.6
"liquor_store","Miami",18,54.9
"liquor_store","Miami",19,54.4
"liquor_store","Miami",20,63.3
"liquor_store","Miami",21,58.4
"liquor_store","Miami",22,55.9
"liquor_store","Miami",23,48.4
"liquor_store","Miami",24,44.7
"liquor_store","Miami",25,19.4
"liquor_store","Miami",26,16
"liquor_store","Miami",27,7
"liquor_store","Miami",28,2.8
"liquor_store","Miami",29,1.2
"liquor_store","Miami",30,2.2
"liquor_store","Miami",31,1.5
"liquor_store","Miami",32,5
"liquor_store","Miami",33,7
"liquor_store","Miami",34,22.4
"liquor_store","Miami",35,41.9
"liquor_store","Miami",36,51.9
"liquor_store","Miami",37,76.5
"liquor_store","Miami",38,79.6
"liquor_store","Miami",39,86.8
"liquor_store","Miami",40,87.5
"liquor_store","Miami",41,100
"liquor_store","Miami",42,89.3
"liquor_store","Miami",43,74
"liquor_store","Miami",44,70.8
"liquor_store","Miami",45,57.4
"liquor_store","Miami",46,52.3
"liquor_store","Miami",47,39.4
"liquor_store","Miami",48,26.9
"liquor_store","Miami",49,15.4
"liquor_store","Miami",50,10.2
"liquor_store","Miami",51,5.8
"liquor_store","Miami",52,1.8
"liquor_store","Miami",53,0.8
"liquor_store","Miami",54,0.3
"liquor_store","Miami",55,0.7
"liquor_store","Miami",56,1.2
"liquor_store","Miami",57,6.8
"liquor_store","Miami",58,11.7
"liquor_store","Miami",59,11.2
"liquor_store","Miami",60,10.4
"liquor_store","Miami",61,22.2
"liquor_store","Miami",62,21.9
"liquor_store","Miami",63,26
"liquor_store","Miami",64,36.7
"liquor_store","Miami",65,36.6
"liquor_store","Miami",66,39.2
"liquor_store","Miami",67,33.7
"liquor_store","Miami",68,39.7
"liquor_store","Miami",69,38.2
"liquor_store","Miami",70,38.9
"liquor_store","Miami",71,32.2
"liquor_store","Miami",72,36.2
"brewery","Minneapolis",1,0.2
"brewery","Minneapolis",2,1.2
"brewery","Minneapolis",3,0.3
"brewery","Minneapolis",4,0.7
